Date & Time,Amount Outgoing (Yen),Amount Incoming (Yen),Amount Outgoing Overseas,Currency,Exchange Rate (Yen),Country Paid In,Transaction Type,Business Name,Method,Payment Option,User,Transaction ID
2025/07/02 08:50:03,-,168,-,-,-,-,"Points, Balance Earned",Yahoo!オークション,PayPay Point,-,-,04743947741270556672
2025/07/02 08:50:03,"8,479",-,-,-,-,-,Payment,Yahoo!オークション,Credit Mastercard 5298,-,-,04743947741270556672
2025/07/02 01:02:15,16,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04743706630396411907
2025/07/02 00:22:17,52,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04743686040324603906
2025/07/02 00:00:00,100,-,-,-,-,-,Payment,QP/イトウエン インリヨウシ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_C_202507060800002209284342
2025/07/01 17:11:11,-,16,-,-,-,-,"Points, Balance Earned",富士薬品グループ,PayPay Point,-,-,04743463853074685954
2025/07/01 17:11:11,877,-,-,-,-,-,Payment,富士薬品グループ - ドラッグストアスマイル　せんげん台店,Credit Mastercard 5298,-,-,04743463853074685954
2025/07/01 14:23:49,"5,000",-,-,-,-,-,Payment,ｎａｎａｃｏ　Ａｐｐｌｅ　Ｐａｙ　チャー,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025070114234900033288
2025/07/01 13:12:18,"1,191",-,7.92,USD,150.37900000,NL,Payment,DIGITALOCEAN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025070113121800285670
2025/07/01 08:43:00,"4,998",-,-,-,-,-,Payment,オーケー コシガヤオオドマリテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025070108430000334048
2025/07/01 02:20:46,"1,644",-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04743004935818878976
2025/07/01 00:16:51,28,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04742941061066743812
2025/06/30 11:45:15,"1,589",-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025063011451500092660
2025/06/30 11:17:24,-,16,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04742539344184156161
2025/06/30 11:17:24,890,-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04742539344184156161
2025/06/30 11:09:03,180,-,-,-,-,-,Payment,日本郵便,Credit Mastercard 5298,-,-,04742535032036753416
2025/06/30 00:00:00,100,-,-,-,-,-,Payment,QP/イトウエン インリヨウシ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_C_202507040800002196496137
2025/06/29 19:14:52,"2,900",-,-,-,-,-,Money Sent,泉良隆,PayPay Balance,-,-,02030894970382614559
2025/06/29 19:14:49,-,"3,000",-,-,-,-,Top-Up,PayPay,スルガ銀行 *****55,-,-,02030894953202810893
2025/06/29 14:38:56,-,28,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025062311465100540259
2025/06/29 11:15:25,-,36,-,-,-,-,"Points, Balance Earned",スーパー銭湯湯処葛西,PayPay Point,-,-,04741796151633182722
2025/06/29 11:15:25,"1,800",-,-,-,-,-,Payment,スーパー銭湯湯処葛西,Credit Mastercard 5298,-,-,04741796151633182722
2025/06/29 00:00:00,670,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202507160700002315685764
2025/06/29 00:00:00,300,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202507160700002315685762
2025/06/29 00:00:00,400,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202507160700002315685766
2025/06/29 00:00:00,400,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202507160700002315685765
2025/06/29 00:00:00,870,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202507160700002315685763
2025/06/28 14:39:14,-,100,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025062416384400966616
2025/06/28 14:38:27,-,40,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025062408512900755217
2025/06/28 09:31:44,-,420,-,-,-,-,"Points, Balance Earned",PayPay資産運用,PayPay Point,-,-,04741000534711820290
2025/06/28 09:31:44,"60,000",-,-,-,-,-,Invested,PayPay Securities,Credit Mastercard 5298,-,-,04741000534711820290
2025/06/28 09:31:43,-,280,-,-,-,-,"Points, Balance Earned",PayPay資産運用,PayPay Point,-,-,04741000526121238533
2025/06/28 09:31:43,"40,000",-,-,-,-,-,Invested,PayPay Securities,Credit Mastercard 5298,-,-,04741000526121238533
2025/06/28 00:20:29,8,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04740716422625288193
2025/06/27 16:03:07,-,72,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025062310253100096783
2025/06/27 16:00:07,-,40,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025062310385100871572
2025/06/27 15:56:56,-,36,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025062310302300107799
2025/06/27 15:10:32,-,32,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04740432989143334914
2025/06/27 15:10:32,"1,710",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04740432989143334914
2025/06/27 14:59:59,-,24,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04740427543124967429
2025/06/27 14:59:59,"1,258",-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04740427543124967429
2025/06/27 12:24:27,-,32,-,-,-,-,"Points, Balance Earned",TRATTORIA　ItaLia　六本木一丁目店,PayPay Point,-,-,04740347381855281155
2025/06/27 12:24:26,"1,700",-,-,-,-,-,Payment,TRATTORIA　ItaLia　六本木一丁目店 - TRATTORIA　ItaLia　六本木一丁目店,Credit Mastercard 5298,-,-,04740347381855281155
2025/06/27 11:23:09,"2,848",-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04740315788075409411
2025/06/27 10:08:37,-,16,-,-,-,-,"Points, Balance Earned",さくら薬局グループ,PayPay Point,-,-,04740277382478282752
2025/06/27 10:08:37,960,-,-,-,-,-,Payment,さくら薬局グループ - さくら薬局　越谷下間久里店,Credit Mastercard 5298,-,-,04740277382478282752
2025/06/27 06:31:00,490,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04740165215112429568
2025/06/27 03:54:10,-,78,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04739141612733210625
2025/06/27 00:00:00,100,-,-,-,-,-,Payment,QP/イトウエン インリヨウシ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_C_202507020800002180434617
2025/06/26 14:51:23,-,300,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025062409182500802214
2025/06/26 12:18:56,"1,500",-,-,-,-,-,Payment,JASMINE THAI - JASMINE THAI TERRACE 赤坂店,Credit Mastercard 5298,-,-,04739602376827838465
2025/06/26 12:18:56,-,28,-,-,-,-,"Points, Balance Earned",JASMINE THAI,PayPay Point,-,-,04739602376827838465
2025/06/26 10:36:03,-,7,-,-,-,-,"Points, Balance Earned",PayPayほけん,PayPay Point,-,-,04739549342571634689
2025/06/26 10:36:02,370,-,-,-,-,-,Payment,PayPayほけん,Credit Mastercard 5298,-,-,04739549342571634689
2025/06/26 08:51:05,"280,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,02028346963851010048
2025/06/26 08:21:31,-,"280,000",-,-,-,JP,Money Received,ハナノトウ,PayPay Balance,-,-,02028331725310402568
2025/06/26 07:47:45,48,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04739462610001903619
2025/06/25 21:27:06,-,40,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04737913578505216001
2025/06/25 21:24:56,"6,550",-,-,-,-,-,Payment,Yahoo!ショッピング,"PayPay Point (3,710yen), Credit Mastercard 5298 (2,840yen)",-,-,04739141612733210625
2025/06/25 16:40:02,-,4,-,-,-,-,"Points, Balance Earned",IJOOZ,PayPay Point,-,-,04738994776391286784
2025/06/25 16:40:02,350,-,-,-,-,-,Payment,IJOOZ - IJOOZ,Credit Mastercard 5298,-,-,04738994776391286784
2025/06/25 12:51:49,"280,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,02027728875110957056
2025/06/25 12:51:32,-,"280,000",-,-,-,-,Top-Up,PayPay,スルガ銀行 *****55,-,-,02027728729082208260
2025/06/25 11:24:49,-,16,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04738832306368724998
2025/06/25 11:24:49,890,-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04738832306368724998
2025/06/25 08:13:25,"200,747",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,02027585380250091520
2025/06/25 07:58:54,-,"200,000",-,-,-,JP,Money Received,ハナノトウ,PayPay Balance,-,-,02027577898420748292
2025/06/25 03:04:31,20,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04738574453713518593
2025/06/25 01:31:17,-,"3,710",-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_87864a5d-cc9f-43bf-9b39-0c0609149d1f_sppf
2025/06/25 00:42:16,180,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04738501138620735488
2025/06/25 00:18:10,31,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04738488717576265731
2025/06/24 16:38:44,"5,023",-,-,-,-,-,Payment,オーケー コシガヤオオドマリテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025062416384400966616
2025/06/24 09:18:25,"15,000",-,"15,000",JPY,1.00000000,LT,Payment,WWW.KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025062409182500802214
2025/06/24 08:51:29,"2,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（ＧｏｏｇｌｅＰａｙ）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025062408512900755217
2025/06/24 05:42:14,"4,277",-,-,-,-,-,Payment,Yahoo!ショッピング,"PayPay Point (324yen), PayPay Balance (3,953yen)",-,-,04737913578505216001
2025/06/24 01:51:06,48,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04737794453291417600
2025/06/24 01:01:11,68,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04737768717847633923
2025/06/24 00:12:44,56,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04737743755497136128
2025/06/23 14:55:40,-,16,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025061917241000813738
2025/06/23 11:46:51,"1,589",-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025062311465100540259
2025/06/23 10:38:51,"2,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025062310385100871572
2025/06/23 10:30:23,"1,885",-,-,-,-,-,Payment,新越谷ヴァリエ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025062310302300107799
2025/06/23 10:25:31,"3,758",-,-,-,-,-,Payment,新越谷ヴァリエ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025062310253100096783
2025/06/23 01:07:09,448,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04737029631285075969
2025/06/23 01:03:28,168,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04737027724319670273
2025/06/23 00:19:04,-,24,-,-,-,-,"Points, Balance Earned",PayPayほけん,PayPay Point,-,-,04737004840734089218
2025/06/23 00:19:04,"1,300",-,-,-,-,-,Payment,PayPayほけん,Credit Mastercard 5298,-,-,04737004840734089218
2025/06/22 17:49:52,-,4,-,-,-,-,"Points, Balance Earned",ダイソー,PayPay Point,-,-,04736804248581308417
2025/06/22 17:49:52,328,-,-,-,-,-,Payment,ダイソー - セブンＴせんげん台店,Credit Mastercard 5298,-,-,04736804248581308417
2025/06/22 14:50:13,-,28,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025061611511300956738
2025/06/22 11:09:53,-,"2,000",-,-,-,JP,Money Received,Hue Tran,PayPay Balance,-,-,02025449819432820736
2025/06/22 01:26:42,130,-,-,-,-,-,Payment,Coke ON,Credit Mastercard 5298,-,-,04736297536929275904
2025/06/22 00:56:34,656,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04736282006327459840
2025/06/22 00:11:20,8,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04736258693245419521
2025/06/22 00:01:59,24,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04736253874291785728
2025/06/21 16:36:21,-,40,-,-,-,-,"Points, Balance Earned",イオンリテール,PayPay Point,-,-,04736024188031270915
2025/06/21 16:36:21,"2,035",-,-,-,-,-,Payment,イオンリテール - イオンスタイルレイクタウン,Credit Mastercard 5298,-,-,04736024188031270915
2025/06/21 15:58:09,-,4,-,-,-,-,"Points, Balance Earned",イオンリテール,PayPay Point,-,-,04736004499900833799
2025/06/21 15:58:09,341,-,-,-,-,-,Payment,イオンリテール - イオンスタイルレイクタウン,Credit Mastercard 5298,-,-,04736004499900833799
2025/06/21 14:49:42,-,56,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025061716434500600417
2025/06/21 09:39:43,"2,682",-,-,-,-,-,Payment,富士薬品グループ - ドラッグセイムス　せんげん台店,Credit Mastercard 5298,-,-,04735809456845881347
2025/06/21 09:39:43,-,52,-,-,-,-,"Points, Balance Earned",富士薬品グループ,PayPay Point,-,-,04735809456845881347
2025/06/21 01:24:49,28,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04735554387328229379
2025/06/20 17:59:06,-,12,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04735324666707083268
2025/06/20 17:59:06,646,-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04735324666707083268
2025/06/20 11:49:36,-,16,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04735134227857522694
2025/06/20 11:49:36,890,-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04735134227857522694
2025/06/20 00:57:46,400,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04734798284105613312
2025/06/20 00:21:25,16,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04734779549457924098
2025/06/19 20:55:13,7,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04734673266197479433
2025/06/19 20:55:06,-,7,-,-,-,-,"Points, Balance Earned",PayPayカード,PayPay Point,-,-,272879871015059456-206276859
2025/06/19 17:24:10,904,-,5.99,USD,150.91900000,GB,Payment,GARMIN EUROPE AFP,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025061917241000813738
2025/06/19 17:17:50,182,-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04734561227680415747
2025/06/19 16:01:34,-,216,-,-,-,-,"Points, Balance Earned",Sesofoods,PayPay Point,-,-,04734521928729968640
2025/06/19 16:01:34,"10,878",-,-,-,-,-,Payment,Sesofoods,Credit Mastercard 5298,-,-,04734521928729968640
2025/06/19 11:50:53,-,32,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04734392718933491720
2025/06/19 11:50:53,"1,680",-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04734392718933491720
2025/06/19 04:50:31,189,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04734176063603613696
2025/06/19 01:44:55,88,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04734080406091472898
2025/06/19 00:29:28,20,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04734041528047730688
2025/06/19 00:13:32,20,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04734033316070612992
2025/06/19 00:00:00,100,-,-,-,-,-,Payment,QP/イトウエン インリヨウシ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_C_202506240800002136658253
2025/06/18 17:32:05,-,32,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04733826410314129409
2025/06/18 17:32:05,"1,704",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04733826410314129409
2025/06/18 17:27:49,-,4,-,-,-,-,"Points, Balance Earned",フジパンストアー,PayPay Point,-,-,04733824202701324300
2025/06/18 17:27:49,324,-,-,-,-,-,Payment,フジパンストアー - パリクロアッサンせんげん台店,Credit Mastercard 5298,-,-,04733824202701324300
2025/06/18 15:20:56,-,228,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025061409451700668448
2025/06/18 12:52:24,-,8,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04733682262621675523
2025/06/18 12:52:24,579,-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04733682262621675523
2025/06/18 11:25:54,-,24,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04733637672271437835
2025/06/18 11:25:54,"1,220",-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04733637672271437835
2025/06/18 06:55:41,57,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04733498403660070913
2025/06/18 02:51:04,173,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04733372329192046592
2025/06/18 01:04:12,16,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04733317259121369088
2025/06/18 00:42:25,152,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04733306023485947905
2025/06/17 17:57:51,-,4,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04733097511413096456
2025/06/17 17:57:50,235,-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04733097511413096456
2025/06/17 16:43:45,"2,910",-,-,-,-,-,Payment,オーケー コシガヤオオドマリテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025061716434500600417
2025/06/17 09:30:34,33,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04732836059574755331
2025/06/17 08:33:01,-,4,-,-,-,-,"Points, Balance Earned",IJOOZ,PayPay Point,-,-,04732806407119749123
2025/06/17 08:33:01,350,-,-,-,-,-,Payment,IJOOZ - IJOOZ,Credit Mastercard 5298,-,-,04732806407119749123
2025/06/17 05:55:27,-,77,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04729662104511348736
2025/06/17 02:29:50,128,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04732619223855579136
2025/06/17 00:30:04,148,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04732557487995322369
2025/06/16 15:21:50,-,12,-,-,-,-,"Points, Balance Earned",ユニクロ,PayPay Point,-,-,04732274939277312001
2025/06/16 15:21:50,790,-,-,-,-,-,Payment,ユニクロ - 新越谷VARIE店,Credit Mastercard 5298,-,-,04732274939277312001
2025/06/16 14:38:14,-,72,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025061215164400827053
2025/06/16 12:47:34,-,52,-,-,-,-,"Points, Balance Earned",Kid's US.LAND,PayPay Point,-,-,04732195422252687371
2025/06/16 12:47:34,"2,700",-,-,-,-,-,Payment,Kid's US.LAND - キッズユーエスランド 埼玉越谷店,Credit Mastercard 5298,-,-,04732195422252687371
2025/06/16 11:51:13,"1,589",-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025061611511300956738
2025/06/16 10:34:59,-,36,-,-,-,-,"Points, Balance Earned",富士薬品グループ,PayPay Point,-,-,04732127089322369024
2025/06/16 10:34:59,"1,870",-,-,-,-,-,Payment,富士薬品グループ - ドラッグセイムス　せんげん台店,Credit Mastercard 5298,-,-,04732127089322369024
2025/06/16 03:26:35,40,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04731906302233665536
2025/06/15 14:51:50,-,28,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025060911513400679332
2025/06/15 00:50:54,420,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04731083893306523648
2025/06/14 22:19:33,"7,300",-,-,-,-,-,Money Sent,tht********,PayPay Balance,-,-,02019857600214482964
2025/06/14 22:19:31,-,"10,000",-,-,-,-,Top-Up,PayPay,三井住友銀行 *****84,-,-,02019857583034687502
